subject_version_code,main_competence_name,specific_competence_name,learning_activity_name,question_type,difficulty,prompt,options,word_bank,correct_answer,solution_steps,marks,source,language
2023-JSS019-DRS III,Kumudu Historia ya Tanzania na Maadili kabla ya ukoloni,Kuelezea mifumo mbalimbali ya utunzaji na ukuzaji wa maadili ya jamii za Kitanzania kabla ya ukoloni,Kueleza mchango wa uongozi wa ukoo katika utunzaji na ukuzaji wa maadili ya jamii kabla ya ukoloni,mcq,easy,"Kabla ya ukoloni, nani alichaguliwa na ukoo kusimamia na kutunza maadili?",Kiongozi wa ukoo|Askari wa serikali|Mfanyabiashara|Mgeni kutoka nje,,Kiongozi wa ukoo,,1,"TET(2023), HISTORIA YA TANZANIA NA MAADILI, KITABU CHA MWANAFUNZI, DARASA LA TATU, TET, DAR ES SALAAM",sw
2023-JSS019-DRS III,Kumudu Historia ya Tanzania na Maadili kabla ya ukoloni,Kuelezea mifumo mbalimbali ya utunzaji na ukuzaji wa maadili ya jamii za Kitanzania kabla ya ukoloni,Kueleza mchango wa uongozi wa ukoo katika utunzaji na ukuzaji wa maadili ya jamii kabla ya ukoloni,mcq,medium,Jukumu kuu la kiongozi wa ukoo lilikuwa nini?,Kusimamia maadili na changamoto za kimaadili katika ukoo|Kuuza mazao ya ukoo sokoni|Kujenga barabara za ukoo|Kufundisha lugha za kigeni,,Kusimamia maadili na changamoto za kimaadili katika ukoo,,1,"TET(2023), HISTORIA YA TANZANIA NA MAADILI, KITABU CHA MWANAFUNZI, DARASA LA TATU, TET, DAR ES SALAAM",sw
2023-JSS019-DRS III,Kumudu Historia ya Tanzania na Maadili kabla ya ukoloni,Kuelezea mifumo mbalimbali ya utunzaji na ukuzaji wa maadili ya jamii za Kitanzania kabla ya ukoloni,Kueleza mchango wa uongozi wa ukoo katika utunzaji na ukuzaji wa maadili ya jamii kabla ya ukoloni,fill_blank,easy,Ukoo ulichagua ___ ili kusimamia na kutunza maadili.,,kiongozi|mfanyabiashara|mgeni|askari,kiongozi,,1,"TET(2023), HISTORIA YA TANZANIA NA MAADILI, KITABU CHA MWANAFUNZI, DARASA LA TATU, TET, DAR ES SALAAM",sw
2023-JSS019-DRS III,Kumudu Historia ya Tanzania na Maadili kabla ya ukoloni,Kuelezea mifumo mbalimbali ya utunzaji na ukuzaji wa maadili ya jamii za Kitanzania kabla ya ukoloni,Kueleza mchango wa uongozi wa ukoo katika utunzaji na ukuzaji wa maadili ya jamii kabla ya ukoloni,true_false,medium,Kiongozi wa ukoo hakuwa na jukumu lolote la kutunza maadili ya wanaukoo.,,,Uongo,,1,"TET(2023), HISTORIA YA TANZANIA NA MAADILI, KITABU CHA MWANAFUNZI, DARASA LA TATU, TET, DAR ES SALAAM",sw
2023-JSS019-DRS III,Kumudu Historia ya Tanzania na Maadili kabla ya ukoloni,Kuelezea mifumo mbalimbali ya utunzaji na ukuzaji wa maadili ya jamii za Kitanzania kabla ya ukoloni,Kueleza mchango wa uongozi wa ukoo katika utunzaji na ukuzaji wa maadili ya jamii kabla ya ukoloni,short_answer,medium,Eleza mchango mmoja wa uongozi wa ukoo katika kutunza maadili ya jamii kabla ya ukoloni.,,,Mfano: kusimamia na kutatua changamoto za kimaadili zilizojitokeza katika ukoo,,2,"TET(2023), HISTORIA YA TANZANIA NA MAADILI, KITABU CHA MWANAFUNZI, DARASA LA TATU, TET, DAR ES SALAAM",sw
2023-JSS019-DRS III,Kumudu Historia ya Tanzania na Maadili kabla ya ukoloni,Kuelezea mifumo mbalimbali ya utunzaji na ukuzaji wa maadili ya jamii za Kitanzania kabla ya ukoloni,Kueleza mchango wa uongozi wa ukoo katika utunzaji na ukuzaji wa maadili ya jamii kabla ya ukoloni,short_answer,hard,Kwa nini ilikuwa muhimu ukoo kuwa na kiongozi wa kusimamia maadili badala ya kila familia kujiamulia yenyewe?,,,Mfano: ili kuwe na msimamizi mmoja anayehakikisha maadili yanafuatwa sawa na kutatua migogoro ya kimaadili katika ukoo mzima,,2,"TET(2023), HISTORIA YA TANZANIA NA MAADILI, KITABU CHA MWANAFUNZI, DARASA LA TATU, TET, DAR ES SALAAM",sw
2023-JSS019-DRS III,Kumudu Historia ya Tanzania na Maadili kabla ya ukoloni,Kuelezea mifumo mbalimbali ya utunzaji na ukuzaji wa maadili ya jamii za Kitanzania kabla ya ukoloni,"Kueleza mifumo ya uongozi katika ngazi ya familia, ukoo na shule",mcq,easy,"Katika ngazi ya familia, nani ana jukumu la kulea watoto na kuwafundisha maadili mema?",Wazazi (baba na mama)|Mlinzi wa shule|Kiranja wa darasa|Jirani,,Wazazi (baba na mama),,1,"TET(2023), HISTORIA YA TANZANIA NA MAADILI, KITABU CHA MWANAFUNZI, DARASA LA TATU, TET, DAR ES SALAAM",sw
2023-JSS019-DRS III,Kumudu Historia ya Tanzania na Maadili kabla ya ukoloni,Kuelezea mifumo mbalimbali ya utunzaji na ukuzaji wa maadili ya jamii za Kitanzania kabla ya ukoloni,"Kueleza mifumo ya uongozi katika ngazi ya familia, ukoo na shule",mcq,medium,Ni nani kiongozi mkuu shuleni anayesimamia mambo ya taaluma na nidhamu?,Kiranja|Mwalimu mkuu|Mlinzi|Mzazi,,Mwalimu mkuu,,1,"TET(2023), HISTORIA YA TANZANIA NA MAADILI, KITABU CHA MWANAFUNZI, DARASA LA TATU, TET, DAR ES SALAAM",sw
2023-JSS019-DRS III,Kumudu Historia ya Tanzania na Maadili kabla ya ukoloni,Kuelezea mifumo mbalimbali ya utunzaji na ukuzaji wa maadili ya jamii za Kitanzania kabla ya ukoloni,"Kueleza mifumo ya uongozi katika ngazi ya familia, ukoo na shule",mcq,medium,Kazi mojawapo ya viongozi wa wanafunzi (viranja) shuleni ni ipi?,Kuandika majina ya wanafunzi waliochelewa|Kulipa mishahara ya walimu|Kununua vitabu vya shule|Kupanga ratiba ya mitihani ya taifa,,Kuandika majina ya wanafunzi waliochelewa,,1,"TET(2023), HISTORIA YA TANZANIA NA MAADILI, KITABU CHA MWANAFUNZI, DARASA LA TATU, TET, DAR ES SALAAM",sw
2023-JSS019-DRS III,Kumudu Historia ya Tanzania na Maadili kabla ya ukoloni,Kuelezea mifumo mbalimbali ya utunzaji na ukuzaji wa maadili ya jamii za Kitanzania kabla ya ukoloni,"Kueleza mifumo ya uongozi katika ngazi ya familia, ukoo na shule",fill_blank,medium,Kamati ya shule husimamia ___ ya wanafunzi na walimu.,,maadili|usafiri|mishahara|chakula,maadili,,1,"TET(2023), HISTORIA YA TANZANIA NA MAADILI, KITABU CHA MWANAFUNZI, DARASA LA TATU, TET, DAR ES SALAAM",sw
2023-JSS019-DRS III,Kumudu Historia ya Tanzania na Maadili kabla ya ukoloni,Kuelezea mifumo mbalimbali ya utunzaji na ukuzaji wa maadili ya jamii za Kitanzania kabla ya ukoloni,"Kueleza mifumo ya uongozi katika ngazi ya familia, ukoo na shule",matching,medium,Oanisha ngazi ya uongozi na kiongozi wake.,Familia::Wazazi (baba na mama)||Ukoo::Kiongozi wa ukoo||Shule::Mwalimu mkuu,,"Familia-Wazazi (baba na mama), Ukoo-Kiongozi wa ukoo, Shule-Mwalimu mkuu",,1,"TET(2023), HISTORIA YA TANZANIA NA MAADILI, KITABU CHA MWANAFUNZI, DARASA LA TATU, TET, DAR ES SALAAM",sw
2023-JSS019-DRS III,Kumudu Historia ya Tanzania na Maadili kabla ya ukoloni,Kuelezea mifumo mbalimbali ya utunzaji na ukuzaji wa maadili ya jamii za Kitanzania kabla ya ukoloni,"Kueleza mifumo ya uongozi katika ngazi ya familia, ukoo na shule",short_answer,hard,Taja ngazi tatu za mifumo ya uongozi inayohusika na ukuzaji na utunzaji wa maadili katika jamii.,,,"Familia, ukoo na shule",,2,"TET(2023), HISTORIA YA TANZANIA NA MAADILI, KITABU CHA MWANAFUNZI, DARASA LA TATU, TET, DAR ES SALAAM",sw
2023-JSS019-DRS III,Kumudu Historia ya Tanzania na Maadili kabla ya ukoloni,Kuelezea mifumo mbalimbali ya utunzaji na ukuzaji wa maadili ya jamii za Kitanzania kabla ya ukoloni,Kueleza misingi ya ukuzaji na utunzaji wa maadili ya jamii inayomzunguka,mcq,easy,"Kutenda mambo kwa uwazi, ukweli na bila upendeleo ni sehemu ya msingi upi wa maadili?",Uadilifu|Ubinafsi|Uvivu|Ukorofi,,Uadilifu,,1,"TET(2023), HISTORIA YA TANZANIA NA MAADILI, KITABU CHA MWANAFUNZI, DARASA LA TATU, TET, DAR ES SALAAM",sw
2023-JSS019-DRS III,Kumudu Historia ya Tanzania na Maadili kabla ya ukoloni,Kuelezea mifumo mbalimbali ya utunzaji na ukuzaji wa maadili ya jamii za Kitanzania kabla ya ukoloni,Kueleza misingi ya ukuzaji na utunzaji wa maadili ya jamii inayomzunguka,mcq,medium,Kumpa kila mtu stahiki na haki yake bila upendeleo ni maana ya msingi upi wa maadili?,Haki na usawa|Uvivu|Ukatili|Uongo,,Haki na usawa,,1,"TET(2023), HISTORIA YA TANZANIA NA MAADILI, KITABU CHA MWANAFUNZI, DARASA LA TATU, TET, DAR ES SALAAM",sw
2023-JSS019-DRS III,Kumudu Historia ya Tanzania na Maadili kabla ya ukoloni,Kuelezea mifumo mbalimbali ya utunzaji na ukuzaji wa maadili ya jamii za Kitanzania kabla ya ukoloni,Kueleza misingi ya ukuzaji na utunzaji wa maadili ya jamii inayomzunguka,fill_blank,medium,___ ni hali ya jamii nzima kushirikiana katika kukuza na kutunza maadili.,,Umoja|Ubaguzi|Ugomvi|Uvivu,Umoja,,1,"TET(2023), HISTORIA YA TANZANIA NA MAADILI, KITABU CHA MWANAFUNZI, DARASA LA TATU, TET, DAR ES SALAAM",sw
2023-JSS019-DRS III,Kumudu Historia ya Tanzania na Maadili kabla ya ukoloni,Kuelezea mifumo mbalimbali ya utunzaji na ukuzaji wa maadili ya jamii za Kitanzania kabla ya ukoloni,Kueleza misingi ya ukuzaji na utunzaji wa maadili ya jamii inayomzunguka,mcq,hard,Kujadili matatizo ya kimaadili kwa kuonesha ukweli bila kuficha jambo lolote ni msingi upi?,Uwazi|Uvivu|Ubaguzi|Uongo,,Uwazi,,1,"TET(2023), HISTORIA YA TANZANIA NA MAADILI, KITABU CHA MWANAFUNZI, DARASA LA TATU, TET, DAR ES SALAAM",sw
2023-JSS019-DRS III,Kumudu Historia ya Tanzania na Maadili kabla ya ukoloni,Kuelezea mifumo mbalimbali ya utunzaji na ukuzaji wa maadili ya jamii za Kitanzania kabla ya ukoloni,Kueleza misingi ya ukuzaji na utunzaji wa maadili ya jamii inayomzunguka,matching,medium,Oanisha msingi wa maadili na maelezo yake.,Uadilifu::kuwa mkweli na mtenda haki bila upendeleo||Haki na usawa::kumpa kila mtu stahiki yake||Uwazi::kujadili matatizo ya kimaadili wazi wazi||Umoja::jamii kushirikiana kukuza maadili,,"Uadilifu-kuwa mkweli na mtenda haki bila upendeleo, Haki na usawa-kumpa kila mtu stahiki yake, Uwazi-kujadili matatizo ya kimaadili wazi wazi, Umoja-jamii kushirikiana kukuza maadili",,1,"TET(2023), HISTORIA YA TANZANIA NA MAADILI, KITABU CHA MWANAFUNZI, DARASA LA TATU, TET, DAR ES SALAAM",sw
2023-JSS019-DRS III,Kumudu Historia ya Tanzania na Maadili kabla ya ukoloni,Kuelezea mifumo mbalimbali ya utunzaji na ukuzaji wa maadili ya jamii za Kitanzania kabla ya ukoloni,Kueleza misingi ya ukuzaji na utunzaji wa maadili ya jamii inayomzunguka,short_answer,hard,Taja misingi miwili ya ukuzaji na utunzaji wa maadili ya jamii.,,,Mfano: uadilifu na haki na usawa (au: uwazi na umoja),,2,"TET(2023), HISTORIA YA TANZANIA NA MAADILI, KITABU CHA MWANAFUNZI, DARASA LA TATU, TET, DAR ES SALAAM",sw
2023-JSS019-DRS III,Kumudu Historia ya Tanzania na Maadili kabla ya ukoloni,Kuelezea mifumo mbalimbali ya utunzaji na ukuzaji wa maadili ya jamii za Kitanzania kabla ya ukoloni,Kubaini wajibu wa jamii katika ujenzi wa maadili ya familia,mcq,easy,Nini mojawapo ya wajibu wa jamii katika kukuza maadili?,Kuwafundisha wengine tabia njema|Kuwafukuza watoto wabaya nyumbani|Kupuuza vitendo vya rushwa|Kukataa kusaidia wenye shida,,Kuwafundisha wengine tabia njema,,1,"TET(2023), HISTORIA YA TANZANIA NA MAADILI, KITABU CHA MWANAFUNZI, DARASA LA TATU, TET, DAR ES SALAAM",sw
2023-JSS019-DRS III,Kumudu Historia ya Tanzania na Maadili kabla ya ukoloni,Kuelezea mifumo mbalimbali ya utunzaji na ukuzaji wa maadili ya jamii za Kitanzania kabla ya ukoloni,Kubaini wajibu wa jamii katika ujenzi wa maadili ya familia,mcq,medium,"Katika kutunza maadili, jamii inatakiwa ifanye nini pale panapotokea matendo yanayokiuka maadili?",Kutoa taarifa ili kuchukuliwa hatua|Kunyamaza kimya|Kushiriki katika kitendo hicho|Kuwatukana walio karibu,,Kutoa taarifa ili kuchukuliwa hatua,,1,"TET(2023), HISTORIA YA TANZANIA NA MAADILI, KITABU CHA MWANAFUNZI, DARASA LA TATU, TET, DAR ES SALAAM",sw
2023-JSS019-DRS III,Kumudu Historia ya Tanzania na Maadili kabla ya ukoloni,Kuelezea mifumo mbalimbali ya utunzaji na ukuzaji wa maadili ya jamii za Kitanzania kabla ya ukoloni,Kubaini wajibu wa jamii katika ujenzi wa maadili ya familia,fill_blank,easy,Kuishi kwa kuzingatia ___ ni sehemu ya wajibu wa jamii katika kukuza maadili.,,maadili|fedha|michezo|rangi,maadili,,1,"TET(2023), HISTORIA YA TANZANIA NA MAADILI, KITABU CHA MWANAFUNZI, DARASA LA TATU, TET, DAR ES SALAAM",sw
2023-JSS019-DRS III,Kumudu Historia ya Tanzania na Maadili kabla ya ukoloni,Kuelezea mifumo mbalimbali ya utunzaji na ukuzaji wa maadili ya jamii za Kitanzania kabla ya ukoloni,Kubaini wajibu wa jamii katika ujenzi wa maadili ya familia,true_false,medium,Mojawapo ya wajibu wa jamii katika kutunza maadili ni kuacha kuiga vitendo vilivyo kinyume na maadili.,,,Kweli,,1,"TET(2023), HISTORIA YA TANZANIA NA MAADILI, KITABU CHA MWANAFUNZI, DARASA LA TATU, TET, DAR ES SALAAM",sw
