subject_version_code,main_competence_name,specific_competence_name,learning_activity_name,question_type,difficulty,prompt,options,word_bank,correct_answer,solution_steps,marks,source,language
2023-JSS015-DRS IV,Kuwasiliana katika miktadha mbalimbali,Kuendeleza mazungumzo katika miktadha mbalimbali,"Kulinganisha vitu kwa kutumia maneno (kuliko, zaidi ya, kama, mithili ya na mfano wa) katika miktadha mbalimbali",mcq,easy,"Katika habari ya 'Mahafali ya Darasa la Sita', mwalimu aliwaambia wanafunzi wawahi shuleni ______ siku nyingine zote. Neno lipi linalofaa kujaza nafasi?",kuliko|kama|mithili ya|mfano wa,,kuliko,,1,"TET(2023), KISWAHILI, KITABU CHA MWANAFUNZI, DARASA LA NNE, TET, DAR ES SALAAM",sw
2023-JSS015-DRS IV,Kuwasiliana katika miktadha mbalimbali,Kuendeleza mazungumzo katika miktadha mbalimbali,"Kulinganisha vitu kwa kutumia maneno (kuliko, zaidi ya, kama, mithili ya na mfano wa) katika miktadha mbalimbali",mcq,easy,"Katika habari ya mahafali, wahitimu walikuwa wamevaa tai zinazong'aa ______ dhahabu.",mithili ya|kuliko|zaidi ya|kama,,mithili ya,,1,"TET(2023), KISWAHILI, KITABU CHA MWANAFUNZI, DARASA LA NNE, TET, DAR ES SALAAM",sw
2023-JSS015-DRS IV,Kuwasiliana katika miktadha mbalimbali,Kuendeleza mazungumzo katika miktadha mbalimbali,"Kulinganisha vitu kwa kutumia maneno (kuliko, zaidi ya, kama, mithili ya na mfano wa) katika miktadha mbalimbali",fill_blank,medium,"Wahitimu walipopokea vyeti vyao, walikuwa wakirukaruka kwa furaha ______ ndama.",,mfano wa|kuliko|kama|zaidi ya,mfano wa,,1,"TET(2023), KISWAHILI, KITABU CHA MWANAFUNZI, DARASA LA NNE, TET, DAR ES SALAAM",sw
2023-JSS015-DRS IV,Kuwasiliana katika miktadha mbalimbali,Kuendeleza mazungumzo katika miktadha mbalimbali,"Kulinganisha vitu kwa kutumia maneno (kuliko, zaidi ya, kama, mithili ya na mfano wa) katika miktadha mbalimbali",fill_blank,medium,"Katika shairi la 'Fikiri' (Sura ya 1), wanafunzi wanasema wanakimbiza hatua ______ farasi mchana.",,kama|kuliko|mfano wa|zaidi ya,kama,,1,"TET(2023), KISWAHILI, KITABU CHA MWANAFUNZI, DARASA LA NNE, TET, DAR ES SALAAM",sw
2023-JSS015-DRS IV,Kuwasiliana katika miktadha mbalimbali,Kuendeleza mazungumzo katika miktadha mbalimbali,"Kulinganisha vitu kwa kutumia maneno (kuliko, zaidi ya, kama, mithili ya na mfano wa) katika miktadha mbalimbali",mcq,medium,"Kwa mujibu wa habari ya mahafali, siku ya mahafali ilikuwa siku kubwa ______ siku zote katika mwaka.",zaidi ya|kuliko|kama|mithili ya,,zaidi ya,,1,"TET(2023), KISWAHILI, KITABU CHA MWANAFUNZI, DARASA LA NNE, TET, DAR ES SALAAM",sw
2023-JSS015-DRS IV,Kuwasiliana katika miktadha mbalimbali,Kuendeleza mazungumzo katika miktadha mbalimbali,"Kulinganisha vitu kwa kutumia maneno (kuliko, zaidi ya, kama, mithili ya na mfano wa) katika miktadha mbalimbali",true_false,easy,Neno 'kuliko' hutumika kulinganisha vitu vinavyofanana kabisa.,,,Uongo,,1,"TET(2023), KISWAHILI, KITABU CHA MWANAFUNZI, DARASA LA NNE, TET, DAR ES SALAAM",sw
2023-JSS015-DRS IV,Kuwasiliana katika miktadha mbalimbali,Kuendeleza mazungumzo katika miktadha mbalimbali,"Kulinganisha vitu kwa kutumia maneno (kuliko, zaidi ya, kama, mithili ya na mfano wa) katika miktadha mbalimbali",mcq,medium,"Kwa mujibu wa somo, maneno 'kama', 'mithili ya' na 'mfano wa' hutumika kulinganisha vitu vipi?",Vinavyofanana|Visivyofanana kabisa|Vikubwa tu|Vidogo tu,,Vinavyofanana,,1,"TET(2023), KISWAHILI, KITABU CHA MWANAFUNZI, DARASA LA NNE, TET, DAR ES SALAAM",sw
2023-JSS015-DRS IV,Kuwasiliana katika miktadha mbalimbali,Kuendeleza mazungumzo katika miktadha mbalimbali,"Kulinganisha vitu kwa kutumia maneno (kuliko, zaidi ya, kama, mithili ya na mfano wa) katika miktadha mbalimbali",matching,medium,"Oanisha kila neno la ulinganisho na aina yake (sawa au tofauti): kuliko, kama, mithili ya, zaidi ya.",kuliko::tofauti||kama::sawa||mithili ya::sawa||zaidi ya::tofauti,,"kuliko-tofauti, kama-sawa, mithili ya-sawa, zaidi ya-tofauti",,1,"TET(2023), KISWAHILI, KITABU CHA MWANAFUNZI, DARASA LA NNE, TET, DAR ES SALAAM",sw
2023-JSS015-DRS IV,Kuwasiliana katika miktadha mbalimbali,Kuendeleza mazungumzo katika miktadha mbalimbali,"Kusimulia matukio kwa kuzingatia njeo za wakati: uliopo (-na-), uliopita (-li-), ujao (-ta-); na hali timilifu (-me-) na mazoea (hu-)",mcq,easy,Sentensi 'Amina anaimba wimbo mzuri' iko katika wakati gani?,Uliopo|Uliopita|Ujao|Hali timilifu,,Uliopo,,1,"TET(2023), KISWAHILI, KITABU CHA MWANAFUNZI, DARASA LA NNE, TET, DAR ES SALAAM",sw
2023-JSS015-DRS IV,Kuwasiliana katika miktadha mbalimbali,Kuendeleza mazungumzo katika miktadha mbalimbali,"Kusimulia matukio kwa kuzingatia njeo za wakati: uliopo (-na-), uliopita (-li-), ujao (-ta-); na hali timilifu (-me-) na mazoea (hu-)",fill_blank,medium,Badilisha sentensi 'Bibi amepika chakula kitamu' kuwa wakati uliopo: Bibi ______ chakula kitamu.,,anapika|alipika|atapika|amepika,anapika,,1,"TET(2023), KISWAHILI, KITABU CHA MWANAFUNZI, DARASA LA NNE, TET, DAR ES SALAAM",sw
2023-JSS015-DRS IV,Kuwasiliana katika miktadha mbalimbali,Kuendeleza mazungumzo katika miktadha mbalimbali,"Kusimulia matukio kwa kuzingatia njeo za wakati: uliopo (-na-), uliopita (-li-), ujao (-ta-); na hali timilifu (-me-) na mazoea (hu-)",mcq,medium,Ni kiambishi kipi kinachoonesha wakati uliopita katika sentensi 'Zakayo alipiga ala za muziki'?,-li-|-na-|-ta-|-me-,,-li-,,1,"TET(2023), KISWAHILI, KITABU CHA MWANAFUNZI, DARASA LA NNE, TET, DAR ES SALAAM",sw
2023-JSS015-DRS IV,Kuwasiliana katika miktadha mbalimbali,Kuendeleza mazungumzo katika miktadha mbalimbali,"Kusimulia matukio kwa kuzingatia njeo za wakati: uliopo (-na-), uliopita (-li-), ujao (-ta-); na hali timilifu (-me-) na mazoea (hu-)",mcq,easy,Kiambishi '-me-' katika kitenzi kinaonesha hali gani ya kitendo?,Hali timilifu|Wakati ujao|Wakati uliopita|Hali ya mazoea,,Hali timilifu,,1,"TET(2023), KISWAHILI, KITABU CHA MWANAFUNZI, DARASA LA NNE, TET, DAR ES SALAAM",sw
2023-JSS015-DRS IV,Kuwasiliana katika miktadha mbalimbali,Kuendeleza mazungumzo katika miktadha mbalimbali,"Kusimulia matukio kwa kuzingatia njeo za wakati: uliopo (-na-), uliopita (-li-), ujao (-ta-); na hali timilifu (-me-) na mazoea (hu-)",mcq,medium,Sentensi 'Wazazi wanatakiwa kuwalea watoto vyema' ikibadilishwa kuwa hali ya mazoea inakuwa ipi?,Wazazi hutakiwa kuwalea watoto vyema|Wazazi walitakiwa kuwalea watoto vyema|Wazazi watatakiwa kuwalea watoto vyema|Wazazi wamewalea watoto vyema,,Wazazi hutakiwa kuwalea watoto vyema,,1,"TET(2023), KISWAHILI, KITABU CHA MWANAFUNZI, DARASA LA NNE, TET, DAR ES SALAAM",sw
2023-JSS015-DRS IV,Kuwasiliana katika miktadha mbalimbali,Kuendeleza mazungumzo katika miktadha mbalimbali,"Kusimulia matukio kwa kuzingatia njeo za wakati: uliopo (-na-), uliopita (-li-), ujao (-ta-); na hali timilifu (-me-) na mazoea (hu-)",true_false,easy,Kiambishi 'hu-' katika sentensi 'Jogoo hutusaidia kutuamsha mapema' huonesha kitendo cha mazoea.,,,Kweli,,1,"TET(2023), KISWAHILI, KITABU CHA MWANAFUNZI, DARASA LA NNE, TET, DAR ES SALAAM",sw
2023-JSS015-DRS IV,Kuwasiliana katika miktadha mbalimbali,Kuendeleza mazungumzo katika miktadha mbalimbali,"Kusimulia matukio kwa kuzingatia njeo za wakati: uliopo (-na-), uliopita (-li-), ujao (-ta-); na hali timilifu (-me-) na mazoea (hu-)",fill_blank,medium,Badilisha sentensi 'Kiongozi alitangaza kuwa wananchi wote wafanye usafi' kuwa hali timilifu: Kiongozi ______ kuwa wananchi wote wafanye usafi.,,ametangaza|alitangaza|atatangaza|anatangaza,ametangaza,,1,"TET(2023), KISWAHILI, KITABU CHA MWANAFUNZI, DARASA LA NNE, TET, DAR ES SALAAM",sw
2023-JSS015-DRS IV,Kuwasiliana katika miktadha mbalimbali,Kuendeleza mazungumzo katika miktadha mbalimbali,"Kusimulia matukio kwa kuzingatia njeo za wakati: uliopo (-na-), uliopita (-li-), ujao (-ta-); na hali timilifu (-me-) na mazoea (hu-)",short_answer,hard,Andika sentensi 'Wavuvi wamevua samaki wengi' katika wakati uliopita.,,,Wavuvi walivua samaki wengi.,,2,"TET(2023), KISWAHILI, KITABU CHA MWANAFUNZI, DARASA LA NNE, TET, DAR ES SALAAM",sw
2023-JSS015-DRS IV,Kuwasiliana katika miktadha mbalimbali,Kuendeleza mazungumzo katika miktadha mbalimbali,Kujieleza kwa kujiamini,mcq,easy,"Katika ngonjera ya 'Wajibu wa mtoto', ni nani anayeonekana kuwashauri wenzake wafanye kazi halali za nyumbani bila kupinga?",Asha|Musa|Mwalimu|Neema,,Asha,,1,"TET(2023), KISWAHILI, KITABU CHA MWANAFUNZI, DARASA LA NNE, TET, DAR ES SALAAM",sw
2023-JSS015-DRS IV,Kuwasiliana katika miktadha mbalimbali,Kuendeleza mazungumzo katika miktadha mbalimbali,Kujieleza kwa kujiamini,mcq,easy,"Katika ngonjera hiyo hiyo, ni nani anayeonekana kupenda michezo zaidi ya kazi za nyumbani?",Musa|Asha|Neema|Mwalimu,,Musa,,1,"TET(2023), KISWAHILI, KITABU CHA MWANAFUNZI, DARASA LA NNE, TET, DAR ES SALAAM",sw
2023-JSS015-DRS IV,Kuwasiliana katika miktadha mbalimbali,Kuendeleza mazungumzo katika miktadha mbalimbali,Kujieleza kwa kujiamini,true_false,medium,"Katika ngonjera ya 'Wajibu wa mtoto', mwalimu anawasihi watoto kukwepa kazi za nyumbani.",,,Uongo,,1,"TET(2023), KISWAHILI, KITABU CHA MWANAFUNZI, DARASA LA NNE, TET, DAR ES SALAAM",sw
2023-JSS015-DRS IV,Kuwasiliana katika miktadha mbalimbali,Kuendeleza mazungumzo katika miktadha mbalimbali,Kujieleza kwa kujiamini,fill_blank,easy,Leo ni siku ______ kwa wanafunzi wa Darasa la Nne (neno lenye maana ya 'njema/nzuri').,,murua|mpito|makini|wajibu,murua,,1,"TET(2023), KISWAHILI, KITABU CHA MWANAFUNZI, DARASA LA NNE, TET, DAR ES SALAAM",sw
