subject_version_code,main_competence_name,specific_competence_name,learning_activity_name,question_type,difficulty,prompt,options,word_bank,correct_answer,solution_steps,marks,source,language
2023-JSS014-DRS IV,Demonstrate mastery of basic English language skills,Develop vocabulary by relating words with objects in the environment,"Associate words with objects found in different contexts (e.g., home, hospital, market, bus station)",mcq,easy,Which of these words is associated with the home environment?,kitchen|patient|ticket|seller,,kitchen,,1,"TET(2023), ENGLISH, PUPIL'S BOOK, STANDARD FOUR, TET, DAR ES SALAAM",en
2023-JSS014-DRS IV,Demonstrate mastery of basic English language skills,Develop vocabulary by relating words with objects in the environment,"Associate words with objects found in different contexts (e.g., home, hospital, market, bus station)",mcq,easy,Which of these words is associated with the hospital environment?,syringe|luggage|watermelon|blackboard,,syringe,,1,"TET(2023), ENGLISH, PUPIL'S BOOK, STANDARD FOUR, TET, DAR ES SALAAM",en
2023-JSS014-DRS IV,Demonstrate mastery of basic English language skills,Develop vocabulary by relating words with objects in the environment,"Associate words with objects found in different contexts (e.g., home, hospital, market, bus station)",mcq,easy,Which of these words is associated with the market environment?,discount|bandage|luggage|classroom,,discount,,1,"TET(2023), ENGLISH, PUPIL'S BOOK, STANDARD FOUR, TET, DAR ES SALAAM",en
2023-JSS014-DRS IV,Demonstrate mastery of basic English language skills,Develop vocabulary by relating words with objects in the environment,"Associate words with objects found in different contexts (e.g., home, hospital, market, bus station)",mcq,medium,Which of these words is associated with the bus station environment?,boarding time|laboratory|onion|desk,,boarding time,,1,"TET(2023), ENGLISH, PUPIL'S BOOK, STANDARD FOUR, TET, DAR ES SALAAM",en
2023-JSS014-DRS IV,Demonstrate mastery of basic English language skills,Develop vocabulary by relating words with objects in the environment,"Associate words with objects found in different contexts (e.g., home, hospital, market, bus station)",matching,medium,Match each word with the environment it belongs to.,kitchen::Home||syringe::Hospital||discount::Market||ticket::Bus station,,kitchen::Home||syringe::Hospital||discount::Market||ticket::Bus station,,1,"TET(2023), ENGLISH, PUPIL'S BOOK, STANDARD FOUR, TET, DAR ES SALAAM",en
2023-JSS014-DRS IV,Demonstrate mastery of basic English language skills,Develop vocabulary by relating words with objects in the environment,"Associate words with objects found in different contexts (e.g., home, hospital, market, bus station)",fill_blank,medium,A ______ is a person who buys goods from a seller.,,buyer|seller|patient|nurse,buyer,,1,"TET(2023), ENGLISH, PUPIL'S BOOK, STANDARD FOUR, TET, DAR ES SALAAM",en
2023-JSS014-DRS IV,Demonstrate mastery of basic English language skills,Develop vocabulary by relating words with objects in the environment,"Associate words with objects found in different contexts (e.g., home, hospital, market, bus station)",short_answer,medium,"In the story 'A Visit to the Hospital', what did the laboratory technician use to take a small sample of Sarah's blood?",,,A syringe,,1,"TET(2023), ENGLISH, PUPIL'S BOOK, STANDARD FOUR, TET, DAR ES SALAAM",en
2023-JSS014-DRS IV,Demonstrate mastery of basic English language skills,Develop vocabulary by relating words with objects in the environment,"Associate words with objects found in different contexts (e.g., home, hospital, market, bus station)",true_false,easy,"In the story 'A Day at Tupendane Market', Mwanaidi sold guava and watermelon.",,,True,,1,"TET(2023), ENGLISH, PUPIL'S BOOK, STANDARD FOUR, TET, DAR ES SALAAM",en
2023-JSS014-DRS IV,Demonstrate mastery of basic English language skills,Develop vocabulary by relating words with objects in the environment,"Associate words with objects found in different contexts (e.g., home, hospital, market, bus station)",true_false,medium,"In the story 'Makelo at the bus station', Makelo travelled to Pelalu village by train.",,,False,,1,"TET(2023), ENGLISH, PUPIL'S BOOK, STANDARD FOUR, TET, DAR ES SALAAM",en
2023-JSS014-DRS IV,Demonstrate mastery of basic English language skills,Develop vocabulary by relating words with objects in the environment,"Associate words with objects found in different contexts (e.g., home, hospital, market, bus station)",fill_blank,easy,Complete the sentence from the story: The doctor advised Sarah to go to the ______ for some tests.,,,laboratory,,1,"TET(2023), ENGLISH, PUPIL'S BOOK, STANDARD FOUR, TET, DAR ES SALAAM",en
