subject_version_code,main_competence_name,specific_competence_name,learning_activity_name,sla_name,sla_periods,sla_method,sla_leading,sla_assessment_criteria,sla_teaching_aids,sla_references,sla_notes_intro,sla_notes_details,sla_notes_illustrations,sla_notes_daily_life,sla_exercise,sla_diagram_type
2023-JSS014-DRS V,Demonstrate mastery of basic English language skills,Develop vocabulary by relating words with objects in the environment,Find synonyms and antonyms of targeted words in different texts,Identifying antonyms (opposite words),3,Brainstorming,Kuwaongoza Wanafunzi,"A pupil correctly gives the antonym for at least six words such as hot-cold, happy-sad, and big-small.",Word cards|Pictures of elephants of different sizes|Chalkboard|Exercise books,"TET(2023), ENGLISH, PUPIL'S BOOK, STANDARD FIVE, TET, DAR ES SALAAM","Words that mean the opposite of one another are known as antonyms. For example, the antonym of hot is cold, and the antonym of happy is sad.","Pupils look at pictures, such as two elephants of different sizes, answer questions comparing them, and then name the opposite word for size, for example the opposite of small is huge, large or big. Knowing antonyms helps pupils speak and write more clearly and understand what others say more easily.","Examples from the book include hot-cold, happy-sad and big-small. Pupils also practise finding antonyms of words used in giving directions, such as left and right, and in front of and behind.","Knowing antonyms helps a pupil describe things more precisely at home and in the community, for example telling a young sibling that a path is short instead of not long.","What is the antonym of small?::The antonym of small is big, huge or large.||What is the antonym of happy?::The antonym of happy is sad.||What is the antonym of hot?::The antonym of hot is cold.||What is the antonym of left as used in giving directions?::The antonym of left is right.",
2023-JSS014-DRS V,Demonstrate mastery of basic English language skills,Develop vocabulary by relating words with objects in the environment,Find synonyms and antonyms of targeted words in different texts,Identifying synonyms (same-meaning words),3,Discussion,Kuwaongoza Wanafunzi,"A pupil correctly gives at least three synonyms for a given word such as big, large and huge.",Word cards|Pictures of tall buildings|Chalkboard|Exercise books,"TET(2023), ENGLISH, PUPIL'S BOOK, STANDARD FIVE, TET, DAR ES SALAAM","Words with the same or almost identical meanings are known as synonyms. For example, big and large are synonyms because they both describe something of great size.","Pupils look at pictures of buildings and describe their height, then name other words that mean the same thing. Learning synonyms helps pupils enrich their vocabulary, make their speaking and writing more interesting, and say the same thing in different ways.","Examples from the book include big-large-huge, happy-joyful-glad and fast-quick-speedy.","Using synonyms helps a pupil avoid repeating the same word when describing something to family members, for example switching between big and huge when talking about a new building in the village.",What are two synonyms of the word happy?::Two synonyms of happy are joyful and glad.||What are two synonyms of the word fast?::Two synonyms of fast are quick and speedy.||What is a synonym of the word big?::A synonym of big is large or huge.||Why is it useful to know synonyms?::Knowing synonyms helps a person say the same thing in different ways and makes speech and writing more interesting.,
2023-JSS014-DRS V,Demonstrate mastery of basic English language skills,Develop vocabulary by relating words with objects in the environment,Find synonyms and antonyms of targeted words in different texts,"Using synonyms and antonyms in songs, poems and passages",2,Singing and recitation,Kuwaongoza Wanafunzi,A pupil correctly identifies at least four synonym or antonym pairs from a song or poem after singing or reciting it.,Song lyrics chart|Poem chart|Chalkboard|Exercise books,"TET(2023), ENGLISH, PUPIL'S BOOK, STANDARD FIVE, TET, DAR ES SALAAM","Synonyms and antonyms can be found and practised through songs and poems, which make learning new vocabulary enjoyable and memorable.","In the song 'Come and Learn', pupils identify synonyms of words like happy, big, fast and connect, and antonyms of words like small, slow, sad and lift. In the poem 'Human beings are different', pupils list pairs of words with opposite meanings that describe how people and their bodies differ, such as tall-short and fat-slim.","From the song: a synonym of happy can be glad, and the antonym of small is big or large. From the poem: examples of antonym pairs are neat-messy, kind-rude, tall-short and heavy-light.",Singing and reciting with synonyms and antonyms helps a pupil remember new words easily and use them confidently in everyday conversation.,"According to the song 'Come and Learn', what is a synonym of the word happy?::A synonym of happy is glad.||According to the song, what is the antonym of the word small?::The antonym of small is big.||From the poem 'Human beings are different', name one pair of antonyms describing body size.::One pair is tall and short.||From the poem, name one pair of antonyms describing behaviour.::One pair is kind and rude.",
2023-JSS014-DRS V,Demonstrate mastery of basic English language skills,Develop vocabulary by relating words with objects in the environment,Solve word puzzles from various media,Solving a crossword word puzzle,3,Game-based learning,Kuwaongoza Wanafunzi,A pupil circles at least five meaningful words from a word puzzle and pronounces them correctly.,Printed word puzzle grid|Coloured pens|Chalkboard|Exercise books,"TET(2023), ENGLISH, PUPIL'S BOOK, STANDARD FIVE, TET, DAR ES SALAAM","A word puzzle is a grid of letters in which meaningful words are hidden and must be found by searching across, down or diagonally.","Pupils study a word puzzle carefully, circle at least ten meaningful words such as broiler, poultry, eggs, snow and graduation, and practise pronouncing each word correctly. This exercise builds vocabulary recognition and spelling awareness.","Example words found in the book's puzzle include broiler, poultry, eggs and graduation, hidden among rows of scrambled letters.","Solving word puzzles helps a pupil build patience and vocabulary that can be used when reading newspapers, magazines or puzzle books at home.",What is a word puzzle?::A word puzzle is a grid of letters containing hidden meaningful words that must be found and circled.||Name one meaningful word that can be found in the book's word puzzle.::One example is poultry.||Name another meaningful word found in the book's word puzzle.::Another example is graduation.||Why should you practise pronouncing the words you find?::Practising pronunciation helps you say the words correctly and remember their meaning.,
2023-JSS014-DRS V,Demonstrate mastery of basic English language skills,Develop vocabulary by relating words with objects in the environment,Solve word puzzles from various media,Finding meaningful words and using them in sentences,2,Practice and application,Kuwaongoza Wanafunzi,A pupil writes one correct sentence for each of at least three words found in a word puzzle.,Word puzzle grid|Chalkboard|Exercise books,"TET(2023), ENGLISH, PUPIL'S BOOK, STANDARD FIVE, TET, DAR ES SALAAM","After finding meaningful words in a puzzle, pupils show they understand each word by using it correctly in a sentence.","For every word circled in the puzzle, such as eggs or poultry, a pupil writes down synonym and antonym pairs where possible, and then constructs one clear sentence to demonstrate its meaning.","Example: for the word 'eggs', a pupil may write 'We collected eggs from the poultry this morning.'",Using new words in sentences helps a pupil remember them and apply them when writing letters or describing daily activities at home.,Write a sentence using the word poultry.::We keep poultry in a small house behind our home.||Write a sentence using the word eggs.::The hen laid five eggs yesterday.||Write a sentence using the word graduation.::My sister will attend her graduation next month.,
2023-JSS014-DRS V,Demonstrate mastery of basic English language skills,Develop vocabulary by relating words with objects in the environment,Solve word puzzles from various media,Creating and solving personal word puzzles,2,Project-based learning,Kuwaongoza Wanafunzi,A pupil finds or creates a word puzzle and correctly identifies and explains at least five meaningful words in it.,Newspapers and magazines|Scissors|Chalkboard|Exercise books,"TET(2023), ENGLISH, PUPIL'S BOOK, STANDARD FIVE, TET, DAR ES SALAAM","Word puzzles can also be found in newspapers, magazines or online sources, and pupils can practise finding and solving them independently.","Pupils look for a crossword puzzle in a newspaper, magazine or online source, solve it, and write down five meaningful words found. For each word, they write one good sentence to show they understand its meaning.",A pupil may find the word 'library' in a newspaper puzzle and write the sentence: 'I borrowed a storybook from the library.',Finding and solving puzzles from newspapers encourages a pupil to read more at home and improves their vocabulary over time.,"Where can you find word puzzles apart from your textbook?::Word puzzles can be found in newspapers, magazines or online sources.||After solving a puzzle, what should you do with each word you find?::You should write one good sentence to show that you understand its meaning.||Write a sentence using a word you found in a puzzle, for example market.::My mother sells vegetables at the market.",
2023-JSS014-DRS V,Demonstrate mastery of basic English language skills,Develop vocabulary by relating words with objects in the environment,Construct short passages using vocabulary referring to objects found in different settings,Filling gaps in a passage using vocabulary of feelings and school routines,3,Guided writing,Kuwaongoza Wanafunzi,A pupil correctly fills at least six blanks in a passage about daily school routine using appropriate vocabulary.,Word bank chart|Chalkboard|Exercise books,"TET(2023), ENGLISH, PUPIL'S BOOK, STANDARD FIVE, TET, DAR ES SALAAM","A short passage can be completed by choosing the correct word from a table to describe feelings, people and school routines.","Pupils read a passage describing a school day and fill in blanks with words such as happy, teacher, smart, begin, end, big and small, making sure each sentence makes sense and is grammatically correct.","Example completed sentence: 'I feel happy because I enjoy learning new things,' and 'We begin our lessons at 7:30 a.m. and end at 3:00 p.m.'",Completing passages about daily routines helps a pupil describe their own school day clearly to parents or friends.,"Complete: I feel ______ because I enjoy learning new things.::I feel happy because I enjoy learning new things.||Complete: We ______ our lessons at 7:30 a.m.::We begin our lessons at 7:30 a.m.||Complete: Our classroom is ______, and we have space to move around.::Our classroom is big, and we have space to move around.||What word describes a library with no room for many people?::The word is small.",
2023-JSS014-DRS V,Demonstrate mastery of basic English language skills,Develop vocabulary by relating words with objects in the environment,Construct short passages using vocabulary referring to objects found in different settings,Rewriting a passage using antonyms,2,Rewriting exercise,Kuwaongoza Wanafunzi,A pupil rewrites a given passage by correctly replacing at least four words with their opposite meaning.,Passage chart|Chalkboard|Exercise books,"TET(2023), ENGLISH, PUPIL'S BOOK, STANDARD FIVE, TET, DAR ES SALAAM","A passage can be rewritten using antonyms of the words originally used, changing the meaning of the sentences while keeping them grammatically correct.","Pupils take the completed passage about the school day and replace words such as happy, big, early and begin with their opposites, such as sad, small, late and end, adjusting other words as needed so the passage still makes sense.",Example: 'We begin our lessons at 7:30 a.m.' can be rewritten as 'We end our lessons at 7:30 a.m.' when practising the antonym of begin.,Practising antonym rewriting helps a pupil vary their language when retelling the same event in different ways at home.,Rewrite using an antonym: 'I feel happy because I enjoy learning.'::I feel sad because I do not enjoy learning.||Rewrite using an antonym: 'Our classroom is big.'::Our classroom is small.||What is the antonym of the word begin?::The antonym of begin is end.,
2023-JSS014-DRS V,Demonstrate mastery of basic English language skills,Develop vocabulary by relating words with objects in the environment,Construct short passages using vocabulary referring to objects found in different settings,Constructing an original short passage about objects in a setting,2,Independent writing,Kuwaongoza Wanafunzi,"A pupil writes an original passage of at least four sentences describing objects found in a chosen setting, using correct vocabulary.","Pictures of different settings (home, school, market)|Chalkboard|Exercise books","TET(2023), ENGLISH, PUPIL'S BOOK, STANDARD FIVE, TET, DAR ES SALAAM","Pupils use the vocabulary they have learnt to write their own short passage describing objects found in a setting of their choice, such as their classroom, home or the market.","Each pupil chooses a setting, lists objects found there, and writes a short passage of four or more sentences describing those objects using suitable adjectives, synonyms or antonyms where appropriate.",Example passage: 'My classroom is big and bright. There are wooden desks and a large chalkboard. Our books are kept on a small shelf near the door.',Writing about objects in familiar settings helps a pupil describe their home or school clearly when writing a letter to a relative.,"Name one setting you could write a passage about.::One setting could be the classroom, the market or the home.||Write one sentence describing an object found in your classroom.::There is a large chalkboard at the front of our classroom.||Why is it useful to use synonyms and antonyms when writing a passage?::Using synonyms and antonyms makes a passage more interesting and shows a wider vocabulary.",
2023-JSS014-DRS V,Demonstrate mastery of basic English language skills,Use appropriate grammar and vocabulary both orally and in writing,"Compare things based on size, quality and quantity (e.g., big-bigger-biggest, much-more-most)","Comparing size using comparatives and superlatives (big, bigger, biggest)",2,Demonstration,Kuwaongoza Wanafunzi,"A pupil correctly uses comparative and superlative forms to compare three objects, such as saying a rock is big, bigger and biggest.",Pictures of stones of different sizes|Pictures of trees of different heights|Chalkboard|Exercise books,"TET(2023), ENGLISH, PUPIL'S BOOK, STANDARD FIVE, TET, DAR ES SALAAM","Comparatives show differences between two things, while superlatives show the highest or lowest quality among three or more things. For example, 'A ruler is longer than a pencil' uses a comparative, while 'Lake Victoria is the largest freshwater lake in Africa' uses a superlative.","Pupils look at three stones and three trees of different sizes and complete dialogues describing which is bigger, biggest, taller and tallest. They practise giving the three forms of adjectives such as big, bigger, biggest and small, smaller, smallest.","In the story 'Comparisons on a walk', the first rock was big, the second was bigger, and the third was the biggest, while one tree was small, another smaller, and the last the smallest.",Comparing the sizes of things helps a pupil describe which sibling is taller or which mango is bigger when sharing at home.,"What is the comparative form of the word big?::The comparative form of big is bigger.||What is the superlative form of the word small?::The superlative form of small is smallest.||In the story, which rock was the biggest?::The third rock was the biggest.||Write the three forms of the word tall.::The three forms are tall, taller, tallest.",
