subject_version_code,main_competence_name,specific_competence_name,learning_activity_name,question_type,difficulty,prompt,options,word_bank,correct_answer,solution_steps,marks,source,language
2023-JSS007-DRS II,Demonstrate Mastery of Basic English Language Skills,Develop early Literacy and numeracy skills,"Read and write simple English words (e.g. bag, ten, did, dog, sun)",mcq,easy,Which word is the name of an animal?,cap|dog|pin|net,,dog,,1,"TET(2023), ENGLISH LANGUAGE, PUPIL'S BOOK, STANDARD TWO, TET, DAR ES SALAAM",en
2023-JSS007-DRS II,Demonstrate Mastery of Basic English Language Skills,Develop early Literacy and numeracy skills,"Read and write simple English words (e.g. bag, ten, did, dog, sun)",mcq,easy,Which word means a young child?,hat|kid|bus|sun,,kid,,1,"TET(2023), ENGLISH LANGUAGE, PUPIL'S BOOK, STANDARD TWO, TET, DAR ES SALAAM",en
2023-JSS007-DRS II,Demonstrate Mastery of Basic English Language Skills,Develop early Literacy and numeracy skills,"Read and write simple English words (e.g. bag, ten, did, dog, sun)",fill_blank,easy,The animal that says 'meow' is a ___.,,cat|dog|bus|hat,cat,,1,"TET(2023), ENGLISH LANGUAGE, PUPIL'S BOOK, STANDARD TWO, TET, DAR ES SALAAM",en
2023-JSS007-DRS II,Demonstrate Mastery of Basic English Language Skills,Develop early Literacy and numeracy skills,"Read and write simple English words (e.g. bag, ten, did, dog, sun)",true_false,easy,The word 'sun' has three letters.,,,True,,1,"TET(2023), ENGLISH LANGUAGE, PUPIL'S BOOK, STANDARD TWO, TET, DAR ES SALAAM",en
2023-JSS007-DRS II,Demonstrate Mastery of Basic English Language Skills,Develop early Literacy and numeracy skills,"Read and write simple English words (e.g. bag, ten, did, dog, sun)",short_answer,medium,Write the word that means the vehicle many people ride to go to town.,,,bus,,1,"TET(2023), ENGLISH LANGUAGE, PUPIL'S BOOK, STANDARD TWO, TET, DAR ES SALAAM",en
2023-JSS007-DRS II,Demonstrate Mastery of Basic English Language Skills,Develop early Literacy and numeracy skills,"Read and write simple English words (e.g. bag, ten, did, dog, sun)",mcq,medium,Which word rhymes with 'hot'?,pin|dot|leg|bus,,dot,,1,"TET(2023), ENGLISH LANGUAGE, PUPIL'S BOOK, STANDARD TWO, TET, DAR ES SALAAM",en
2023-JSS007-DRS II,Demonstrate Mastery of Basic English Language Skills,Develop early Literacy and numeracy skills,"Read and write simple English words (e.g. bag, ten, did, dog, sun)",fill_blank,easy,We ride to town in a ___.,,bus|cap|pin|net,bus,,1,"TET(2023), ENGLISH LANGUAGE, PUPIL'S BOOK, STANDARD TWO, TET, DAR ES SALAAM",en
2023-JSS007-DRS II,Demonstrate Mastery of Basic English Language Skills,Develop early Literacy and numeracy skills,"Read and write simple English words (e.g. bag, ten, did, dog, sun)",sequencing,medium,"Arrange these letters to form a correct word: n, u, s",,,sun,,1,"TET(2023), ENGLISH LANGUAGE, PUPIL'S BOOK, STANDARD TWO, TET, DAR ES SALAAM",en
2023-JSS007-DRS II,Demonstrate Mastery of Basic English Language Skills,Develop early Literacy and numeracy skills,"Read and write simple English words (e.g. bag, ten, did, dog, sun)",mcq,hard,Which word means the opposite of 'cold'?,red|big|hot|wet,,hot,,1,"TET(2023), ENGLISH LANGUAGE, PUPIL'S BOOK, STANDARD TWO, TET, DAR ES SALAAM",en
2023-JSS007-DRS II,Demonstrate Mastery of Basic English Language Skills,Develop early Literacy and numeracy skills,"Read and write simple English words (e.g. bag, ten, did, dog, sun)",true_false,medium,The words 'cat' and 'cot' rhyme with each other.,,,False,,1,"TET(2023), ENGLISH LANGUAGE, PUPIL'S BOOK, STANDARD TWO, TET, DAR ES SALAAM",en
2023-JSS007-DRS II,Demonstrate Mastery of Basic English Language Skills,Develop early Literacy and numeracy skills,Pronounce English sounds in written words,fill_blank,easy,Break the word 'bed' into its sounds: b - ___ - d,,e|a|o|i,e,,1,"TET(2023), ENGLISH LANGUAGE, PUPIL'S BOOK, STANDARD TWO, TET, DAR ES SALAAM",en
2023-JSS007-DRS II,Demonstrate Mastery of Basic English Language Skills,Develop early Literacy and numeracy skills,Pronounce English sounds in written words,short_answer,medium,"Write the three sounds in the word 'cat', separated by dashes.",,,c-a-t,,2,"TET(2023), ENGLISH LANGUAGE, PUPIL'S BOOK, STANDARD TWO, TET, DAR ES SALAAM",en
2023-JSS007-DRS II,Demonstrate Mastery of Basic English Language Skills,Develop early Literacy and numeracy skills,Pronounce English sounds in written words,mcq,easy,How many sounds are in the word 'pan'?,2|3|4|5,,3,,1,"TET(2023), ENGLISH LANGUAGE, PUPIL'S BOOK, STANDARD TWO, TET, DAR ES SALAAM",en
2023-JSS007-DRS II,Demonstrate Mastery of Basic English Language Skills,Develop early Literacy and numeracy skills,Pronounce English sounds in written words,mcq,medium,Which word starts with the same first sound as 'van'?,red|vet|jam|top,,vet,,1,"TET(2023), ENGLISH LANGUAGE, PUPIL'S BOOK, STANDARD TWO, TET, DAR ES SALAAM",en
2023-JSS007-DRS II,Demonstrate Mastery of Basic English Language Skills,Develop early Literacy and numeracy skills,Pronounce English sounds in written words,true_false,medium,The words 'gas' and 'bus' end with the same sound.,,,True,,1,"TET(2023), ENGLISH LANGUAGE, PUPIL'S BOOK, STANDARD TWO, TET, DAR ES SALAAM",en
2023-JSS007-DRS II,Demonstrate Mastery of Basic English Language Skills,Develop early Literacy and numeracy skills,Pronounce English sounds in written words,fill_blank,easy,Say the word slowly: t-o-p. The word is ___.,,top|tap|tip|pot,top,,1,"TET(2023), ENGLISH LANGUAGE, PUPIL'S BOOK, STANDARD TWO, TET, DAR ES SALAAM",en
2023-JSS007-DRS II,Demonstrate Mastery of Basic English Language Skills,Develop early Literacy and numeracy skills,Pronounce English sounds in written words,mcq,medium,"Which of these words is read as a whole sight word, not sound by sound?",cat|they|dog|sun,,they,,1,"TET(2023), ENGLISH LANGUAGE, PUPIL'S BOOK, STANDARD TWO, TET, DAR ES SALAAM",en
