subject_version_code,main_competence_name,specific_competence_name,learning_activity_name,question_type,difficulty,prompt,options,word_bank,correct_answer,solution_steps,marks,source,language
2023-JSS018-DRS III,"Kuimarisha afya, stadi na ushindani",Kucheza michezo ya asili,"Kucheza michezo ya rede, kukimbia na chupa kichwani, kukimbia na kijiko",mcq,easy,Mchezo wa rede una aina ngapi kama unavyofundishwa darasani?,1|2|3|4,,2,,1,"TET(2023), SANAA NA MICHEZO, KITABU CHA MWANAFUNZI, DARASA LA TATU, TET, DAR ES SALAAM",sw
2023-JSS018-DRS III,"Kuimarisha afya, stadi na ushindani",Kucheza michezo ya asili,"Kucheza michezo ya rede, kukimbia na chupa kichwani, kukimbia na kijiko",mcq,medium,"Katika mchezo wa rede ya kupanga vigae au vibao, wachezaji wangapi wanahitajika?",2|3|4|5,,3,,1,"TET(2023), SANAA NA MICHEZO, KITABU CHA MWANAFUNZI, DARASA LA TATU, TET, DAR ES SALAAM",sw
2023-JSS018-DRS III,"Kuimarisha afya, stadi na ushindani",Kucheza michezo ya asili,"Kucheza michezo ya rede, kukimbia na chupa kichwani, kukimbia na kijiko",short_answer,medium,Taja aina mbili za mchezo wa rede unazozifahamu.,,,Rede ya kupanga vigae (vibao) na rede ya kujaza mchanga kwenye chupa,,1,"TET(2023), SANAA NA MICHEZO, KITABU CHA MWANAFUNZI, DARASA LA TATU, TET, DAR ES SALAAM",sw
2023-JSS018-DRS III,"Kuimarisha afya, stadi na ushindani",Kucheza michezo ya asili,"Kucheza michezo ya rede, kukimbia na chupa kichwani, kukimbia na kijiko",true_false,easy,"Katika mchezo wa kukimbia na chupa kichwani, mchezaji anaruhusiwa kuishikilia chupa kwa mkono wakati wa kukimbia.",,,Uongo,,1,"TET(2023), SANAA NA MICHEZO, KITABU CHA MWANAFUNZI, DARASA LA TATU, TET, DAR ES SALAAM",sw
2023-JSS018-DRS III,"Kuimarisha afya, stadi na ushindani",Kucheza michezo ya asili,"Kucheza michezo ya rede, kukimbia na chupa kichwani, kukimbia na kijiko",fill_blank,medium,"Katika mchezo wa kukimbia na kijiko, kijiko chenye limao au yai hushikwa mkononi au ______.",,mdomoni|kichwani|mgongoni|miguuni,mdomoni,,1,"TET(2023), SANAA NA MICHEZO, KITABU CHA MWANAFUNZI, DARASA LA TATU, TET, DAR ES SALAAM",sw
2023-JSS018-DRS III,"Kuimarisha afya, stadi na ushindani",Kucheza michezo ya asili,"Kucheza michezo ya rede, kukimbia na chupa kichwani, kukimbia na kijiko",mcq,hard,"Katika rede ya kupanga vigae, mchezaji wa katikati akipigwa na mpira kabla ya kumaliza kupanga vigae vyote, nini hufuata?",Anaendelea kucheza tena bila kutoka|Anatoka na mchezaji aliyempiga anaingia katikati|Mchezo unaishia hapo kabisa|Wachezaji wote wanabadilishana nafasi mara moja,,Anatoka na mchezaji aliyempiga anaingia katikati,,1,"TET(2023), SANAA NA MICHEZO, KITABU CHA MWANAFUNZI, DARASA LA TATU, TET, DAR ES SALAAM",sw
2023-JSS018-DRS III,"Kuimarisha afya, stadi na ushindani",Kucheza michezo ya asili,"Kucheza michezo ya rede, kukimbia na chupa kichwani, kukimbia na kijiko",short_answer,easy,"Taja kifaa kimoja, mbali na kijiko, kinachohitajika kwenye mchezo wa kukimbia na kijiko.",,,Limao au yai,,1,"TET(2023), SANAA NA MICHEZO, KITABU CHA MWANAFUNZI, DARASA LA TATU, TET, DAR ES SALAAM",sw
2023-JSS018-DRS III,"Kuimarisha afya, stadi na ushindani",Kucheza michezo ya asili,"Kucheza michezo ya rede, kukimbia na chupa kichwani, kukimbia na kijiko",mcq,medium,Ni upi kati ya haya SIYO umuhimu wa mchezo wa rede kwa mchezaji?,Kukuza stadi za kuhesabu|Kujenga urafiki na ushirikiano|Kuupatia mwili mazoezi ya viungo|Kumfanya mchezaji apate fedha taslimu papo hapo,,Kumfanya mchezaji apate fedha taslimu papo hapo,,1,"TET(2023), SANAA NA MICHEZO, KITABU CHA MWANAFUNZI, DARASA LA TATU, TET, DAR ES SALAAM",sw
2023-JSS018-DRS III,"Kuimarisha afya, stadi na ushindani",Kumudu mazoezi ya viungo,Kufanya mazoezi ya wepesi na msawazo (agility and balance),short_answer,medium,Eleza maana ya msawazo kama ilivyofafanuliwa kitabuni.,,,Uwezo wa kutuliza mwili kwa kiwango sawa cha uzito kwa kila upande,,2,"TET(2023), SANAA NA MICHEZO, KITABU CHA MWANAFUNZI, DARASA LA TATU, TET, DAR ES SALAAM",sw
2023-JSS018-DRS III,"Kuimarisha afya, stadi na ushindani",Kumudu mazoezi ya viungo,Kufanya mazoezi ya wepesi na msawazo (agility and balance),mcq,easy,Zoezi lipi kati ya haya HALIMO miongoni mwa mazoezi ya kujisawazisha na wepesi yaliyofundishwa?,Kisigino kidoleni|Hatua za mzabibu|Kuogelea baharini|Ngazi ya wepesi,,Kuogelea baharini,,1,"TET(2023), SANAA NA MICHEZO, KITABU CHA MWANAFUNZI, DARASA LA TATU, TET, DAR ES SALAAM",sw
