subject_version_code,main_competence_name,specific_competence_name,learning_activity_name,question_type,difficulty,prompt,options,word_bank,correct_answer,solution_steps,marks,source,language
2023-JSS005-DRS II,Kutunza Afya na Mazingira,Kuchunguza vitu vilivyopo katika mazingira,Kufanya uchunguzi sahili wa viumbe hai na visivyo hai katika mazingira yanayomzunguka,mcq,easy,Mazingira ni nini?,Kila kitu kinachotuzunguka|Kitu kimoja tu kilichopo shuleni|Anga peke yake|Maji peke yake,,Kila kitu kinachotuzunguka,,1,"TET(2023), KUTUNZA AFYA NA MAZINGIRA, KITABU CHA MWANAFUNZI, DARASA LA PILI, TET, DAR ES SALAAM",sw
2023-JSS005-DRS II,Kutunza Afya na Mazingira,Kuchunguza vitu vilivyopo katika mazingira,Kufanya uchunguzi sahili wa viumbe hai na visivyo hai katika mazingira yanayomzunguka,fill_blank,easy,Mazingira yameundwa na viumbehai na ___.,,vitu visivyo hai|wanyama|mimea|maji,vitu visivyo hai,,1,"TET(2023), KUTUNZA AFYA NA MAZINGIRA, KITABU CHA MWANAFUNZI, DARASA LA PILI, TET, DAR ES SALAAM",sw
2023-JSS005-DRS II,Kutunza Afya na Mazingira,Kuchunguza vitu vilivyopo katika mazingira,Kufanya uchunguzi sahili wa viumbe hai na visivyo hai katika mazingira yanayomzunguka,mcq,easy,"Kati ya vitu vifuatavyo, kipi ni kiumbehai?",Gari|Punda|Dawati|Meza,,Punda,,1,"TET(2023), KUTUNZA AFYA NA MAZINGIRA, KITABU CHA MWANAFUNZI, DARASA LA PILI, TET, DAR ES SALAAM",sw
2023-JSS005-DRS II,Kutunza Afya na Mazingira,Kuchunguza vitu vilivyopo katika mazingira,Kufanya uchunguzi sahili wa viumbe hai na visivyo hai katika mazingira yanayomzunguka,mcq,easy,"Kati ya vitu vifuatavyo, kipi ni kitu kisicho hai?",Samaki|Kondoo|Penseli|Bata,,Penseli,,1,"TET(2023), KUTUNZA AFYA NA MAZINGIRA, KITABU CHA MWANAFUNZI, DARASA LA PILI, TET, DAR ES SALAAM",sw
2023-JSS005-DRS II,Kutunza Afya na Mazingira,Kuchunguza vitu vilivyopo katika mazingira,Kufanya uchunguzi sahili wa viumbe hai na visivyo hai katika mazingira yanayomzunguka,true_false,easy,Kweli au Uongo: Nyumba ni kiumbehai.,,,Uongo,,1,"TET(2023), KUTUNZA AFYA NA MAZINGIRA, KITABU CHA MWANAFUNZI, DARASA LA PILI, TET, DAR ES SALAAM",sw
2023-JSS005-DRS II,Kutunza Afya na Mazingira,Kuchunguza vitu vilivyopo katika mazingira,Kufanya uchunguzi sahili wa viumbe hai na visivyo hai katika mazingira yanayomzunguka,true_false,medium,Kweli au Uongo: Mpunga ni kiumbehai kwa sababu ni mmea.,,,Kweli,,1,"TET(2023), KUTUNZA AFYA NA MAZINGIRA, KITABU CHA MWANAFUNZI, DARASA LA PILI, TET, DAR ES SALAAM",sw
2023-JSS005-DRS II,Kutunza Afya na Mazingira,Kuchunguza vitu vilivyopo katika mazingira,Kufanya uchunguzi sahili wa viumbe hai na visivyo hai katika mazingira yanayomzunguka,fill_blank,medium,Viumbehai wamegawanyika katika makundi mawili ambayo ni wanyama na ___.,,mimea|maji|udongo|hewa,mimea,,1,"TET(2023), KUTUNZA AFYA NA MAZINGIRA, KITABU CHA MWANAFUNZI, DARASA LA PILI, TET, DAR ES SALAAM",sw
2023-JSS005-DRS II,Kutunza Afya na Mazingira,Kuchunguza vitu vilivyopo katika mazingira,Kufanya uchunguzi sahili wa viumbe hai na visivyo hai katika mazingira yanayomzunguka,mcq,medium,"Kati ya vifuatavyo, kipi ni mmea?",Mbwa|Nyuki|Mchungwa|Kuku,,Mchungwa,,1,"TET(2023), KUTUNZA AFYA NA MAZINGIRA, KITABU CHA MWANAFUNZI, DARASA LA PILI, TET, DAR ES SALAAM",sw
2023-JSS005-DRS II,Kutunza Afya na Mazingira,Kuchunguza vitu vilivyopo katika mazingira,Kufanya uchunguzi sahili wa viumbe hai na visivyo hai katika mazingira yanayomzunguka,matching,medium,"Oanisha kiumbehai na kundi lake, mnyama au mmea.",Ng'ombe::Mnyama||Mchungwa::Mmea||Nyuki::Mnyama||Mnanasi::Mmea,,"Ng'ombe-Mnyama, Mchungwa-Mmea, Nyuki-Mnyama, Mnanasi-Mmea",,1,"TET(2023), KUTUNZA AFYA NA MAZINGIRA, KITABU CHA MWANAFUNZI, DARASA LA PILI, TET, DAR ES SALAAM",sw
2023-JSS005-DRS II,Kutunza Afya na Mazingira,Kuchunguza vitu vilivyopo katika mazingira,Kufanya uchunguzi sahili wa viumbe hai na visivyo hai katika mazingira yanayomzunguka,mcq,medium,"Kati ya wanyama wafuatao, yupi ni mnyama wa kufugwa (wafugwao)?",Simba|Tembo|Ng'ombe|Nyati,,Ng'ombe,,1,"TET(2023), KUTUNZA AFYA NA MAZINGIRA, KITABU CHA MWANAFUNZI, DARASA LA PILI, TET, DAR ES SALAAM",sw
