subject_version_code,main_competence_name,specific_competence_name,learning_activity_name,sla_name,sla_periods,sla_method,sla_leading,sla_assessment_criteria,sla_teaching_aids,sla_references,sla_notes_intro,sla_notes_details,sla_notes_illustrations,sla_notes_daily_life,sla_exercise,sla_diagram_type
2023-JSS014-DRS III,Demonstrate mastery of basic English Language skills,Develop listening and speaking skills,Write dictated words,Dictation of names of animals,3,Dictation,Kuwaongoza Wanafunzi,"A pupil correctly spells and writes at least four dictated animal names such as lion, elephant, giraffe and zebra without teacher assistance.",Word cards with animal names|Chalkboard|Exercise books|Pictures of animals,"TET(2023), ENGLISH, PUPIL'S BOOK, STANDARD THREE, TET, DAR ES SALAAM","Dictation involves listening carefully to words read aloud by the teacher and writing them down correctly, spelling each word as it is heard. Names of animals are used as the first set of dictation words.","The teacher reads each word clearly, repeats it if necessary, and pupils write it in their exercise books, paying attention to correct spelling and letter formation before the teacher marks the work.","Example dictation list: lion, elephant, giraffe, buffalo, zebra, antelope, monkey — the very animals reported by pupils after their visit to the Serengeti National Park.","Learning to write animal names correctly helps a pupil write about animals they see at home, on television, or during a visit to a zoo or national park.",Listen and write: lion::lion||Listen and write: elephant::elephant||Listen and write: giraffe::giraffe||Listen and write: zebra::zebra,
2023-JSS014-DRS III,Demonstrate mastery of basic English Language skills,Develop listening and speaking skills,Write dictated words,Dictation of names of birds and insects,3,Dictation,Kuwaongoza Wanafunzi,"A pupil correctly spells and writes at least four dictated names of birds or insects such as eagle, flamingo, bee and butterfly.",Word cards with bird and insect names|Chalkboard|Exercise books|Pictures of birds and insects,"TET(2023), ENGLISH, PUPIL'S BOOK, STANDARD THREE, TET, DAR ES SALAAM","Dictation of bird and insect names builds vocabulary and spelling skill using words pupils have already met, such as those seen during the class visit to the Serengeti National Park.","The teacher reads each word at normal speed and again slowly, and pupils listen and write the word, then check their spelling against the word card shown by the teacher.","Example dictation list: eagle, ostrich, flamingo, crow, woodpecker, bee, wasp, grasshopper, ant, tsetse fly, butterfly.",Pupils can use these words to write short notes about birds and insects they observe in their school compound or home garden.,Listen and write: eagle::eagle||Listen and write: flamingo::flamingo||Listen and write: butterfly::butterfly||Listen and write: grasshopper::grasshopper,
2023-JSS014-DRS III,Demonstrate mastery of basic English Language skills,Develop listening and speaking skills,Write dictated words,Dictation of names of common objects,2,Dictation,Kuwaongoza Wanafunzi,"A pupil correctly spells and writes at least four dictated names of common objects such as umbrella, telephone, hammer and spoon.","Real objects (knife, key, spoon, umbrella)|Word cards|Chalkboard|Exercise books","TET(2023), ENGLISH, PUPIL'S BOOK, STANDARD THREE, TET, DAR ES SALAAM","Dictated words may also be names of common objects used at home and school, such as knife, table, telephone, hammer, key, torch, spoon, umbrella and pot, the same objects used when describing uses of things.",,"Example dictation list: knife, table, telephone, hammer, key, torch, spoon, umbrella, pot.",Writing the correct names of household objects helps a pupil make a simple shopping list or write about tools used at home.,Listen and write: umbrella::umbrella||Listen and write: telephone::telephone||Listen and write: hammer::hammer||Listen and write: spoon::spoon,
2023-JSS014-DRS III,Demonstrate mastery of basic English Language skills,Develop listening and speaking skills,Write dictated words,Writing dictated simple sentences,2,Dictation,Kuwaongoza Wanafunzi,"A pupil correctly writes at least two dictated simple sentences with correct spelling, capital letters and full stops.",Chalkboard|Exercise books|Sentence cards,"TET(2023), ENGLISH, PUPIL'S BOOK, STANDARD THREE, TET, DAR ES SALAAM","After mastering single words, pupils listen to short sentences read aloud by the teacher and write them correctly, including capital letters at the start and a full stop at the end.","The teacher reads a sentence once at normal speed, then slowly, and pupils write it; afterwards the teacher writes the sentence on the chalkboard so pupils can check and correct their own work.",Example dictated sentences: 'The pen is used for writing.' and 'The ball is under the chair.',Writing dictated sentences accurately prepares a pupil to note down instructions or messages given by parents or teachers.,Listen and write: The pen is used for writing.::The pen is used for writing.||Listen and write: The ball is under the chair.::The ball is under the chair.||Listen and write: The knife is used for cutting.::The knife is used for cutting.,
2023-JSS014-DRS III,Demonstrate mastery of basic English Language skills,Develop listening and speaking skills,"Listen and respond to questions based on simple stories from familiar contexts (home, school)","Naming animals, insects and objects orally",3,Oral naming practice,Kuwaongoza Wanafunzi,"A pupil correctly names at least five pictures of animals, insects or objects shown by the teacher, using complete English words.",Pictures of animals|Pictures of insects|Pictures of objects|Flashcards,"TET(2023), ENGLISH, PUPIL'S BOOK, STANDARD THREE, TET, DAR ES SALAAM","Naming things orally means looking at a picture and saying its correct English name aloud, which builds vocabulary for animals, insects and everyday objects.","The teacher shows pictures of animals, then insects, then objects one group at a time, and pupils take turns naming each picture correctly before moving to the next group.","Pupils look at pictures of animals, insects and objects and name each one, for example lion, elephant, ant, butterfly, knife and umbrella.","Naming things orally helps a pupil communicate clearly when pointing out animals, insects or objects to family members or friends.",What is this animal called?::It is a lion.||What is this insect called?::It is a butterfly.||What is this object called?::It is an umbrella.,
2023-JSS014-DRS III,Demonstrate mastery of basic English Language skills,Develop listening and speaking skills,"Listen and respond to questions based on simple stories from familiar contexts (home, school)",Describing actions and uses of common objects orally,4,Question and answer,Kuwaongoza Wanafunzi,A pupil orally describes an action shown in a picture and correctly states the use of a given common object using the structure 'It is used for...'.,"Pictures of people performing actions|Pictures of objects: pen, knife, hammer, telephone|Real objects","TET(2023), ENGLISH, PUPIL'S BOOK, STANDARD THREE, TET, DAR ES SALAAM","Describing actions means saying what a person in a picture is doing. Describing uses means explaining what an object is used for, following the structure: 'What is the [object] used for? The [object] is used for [action].'","The teacher first shows pictures of people doing different actions for pupils to describe, then shows objects such as a knife, table, telephone, hammer, key, torch, spoon, umbrella and pot for pupils to describe their uses using the example: 'What is the pen used for? The pen is used for writing.'","Example: What is the pen used for? The pen is used for writing. Other objects practised: knife, table, telephone, hammer, key, torch, spoon, umbrella, pot.",Describing what objects are used for helps a pupil explain to a younger sibling how to use tools safely at home.,What is the pen used for?::The pen is used for writing.||What is the knife used for?::The knife is used for cutting.||What is the umbrella used for?::The umbrella is used for protecting from rain or sun.||What is the telephone used for?::The telephone is used for communicating.,
2023-JSS014-DRS III,Demonstrate mastery of basic English Language skills,Develop listening and speaking skills,"Listen and respond to questions based on simple stories from familiar contexts (home, school)","Describing locations of objects using on, in and under",3,Question and answer,Kuwaongoza Wanafunzi,"A pupil correctly describes the location of an object shown in a picture using the prepositions on, in or under.",Pictures showing objects in different locations|Real classroom objects|Chalkboard,"TET(2023), ENGLISH, PUPIL'S BOOK, STANDARD THREE, TET, DAR ES SALAAM","Describing locations means telling where an object is placed, using the prepositions on, in or under, following the structure: 'Where is the [object]? The [object] is [preposition] the [place].'","The teacher shows pictures of objects placed on, in or under other things and pupils practise asking and answering location questions in pairs, following the book's example.",Example: Where is the ball? The ball is under the chair.,Describing where things are located helps a pupil give clear directions when someone asks where an item is kept at home or in class.,Where is the ball?::The ball is under the chair.||Where is the book?::The book is on the table.||Where is the pencil?::The pencil is in the bag.,
2023-JSS014-DRS III,Demonstrate mastery of basic English Language skills,Develop listening and speaking skills,"Listen and respond to questions based on simple stories from familiar contexts (home, school)",Listening to short stories and answering questions: Bahati's room and The proud rose,5,Storytelling and listening comprehension,Kuwaongoza Wanafunzi,"A pupil listens attentively to a short story and correctly answers at least four oral comprehension questions about its characters, places and events.",Story text: Bahati's room|Story text: The proud rose|Pictures related to the stories,"TET(2023), ENGLISH, PUPIL'S BOOK, STANDARD THREE, TET, DAR ES SALAAM","Listening to oral texts means paying close attention to a story read by the teacher and understanding it well enough to answer questions about the characters, places and events.","In 'Bahati's room', pupils listen and then help Bahati find her belongings by answering where each item is located. In 'The proud rose', pupils listen and answer questions about why the rose was proud and what the other plants told it.",Bahati's room questions: Where is the school bag? Where are the shoes? Where is the yellow blouse? Where is the pencil? Where are the T-shirts? The proud rose questions: Why was the rose so proud of itself? Where did the rose and cactus grow? Why did the rose complain? What did other plants tell the rose?,"Listening carefully to a story and answering questions about it helps a pupil follow instructions and stories told by parents, elders or on the radio at home.","Where is the school bag in Bahati's room?::The school bag is behind the door, where Bahati had left it.||Where are the shoes in Bahati's room?::The shoes are under the bed.||Why was the rose so proud of itself?::The rose was proud because it thought it was the most beautiful plant in the garden.||What did other plants tell the rose?::The other plants told the rose to stop being proud and to respect other plants like the cactus.",
2023-JSS014-DRS III,Demonstrate mastery of basic English Language skills,Develop listening and speaking skills,"Listen and respond to questions based on simple stories from familiar contexts (home, school)",Reading aloud and oral practice: A trip to the Serengeti National Park,5,Reading aloud and question and answer,Kuwaongoza Wanafunzi,"A pupil reads aloud a short passage fluently and correctly answers at least five oral comprehension questions about the Serengeti National Park story, then takes part in paired oral practice about national parks.",Text: A trip to the Serengeti National Park|Pictures of national parks and wild animals|Pictures of birds,"TET(2023), ENGLISH, PUPIL'S BOOK, STANDARD THREE, TET, DAR ES SALAAM","Reading aloud means pronouncing written text clearly so that others can hear and understand. After reading, pupils answer oral questions to check understanding, and later practise asking and answering questions in pairs about national parks.","The story describes how Mrs Mashaka, the Geography and the Environment teacher, took her class to the Serengeti National Park, divided them into three groups to record the animals, birds and insects seen, and the class reported their findings back at school.","From the story: the animals seen were lions, elephants, giraffes, buffaloes, zebras, antelopes and monkeys; the birds were eagles, ostriches, flamingos, crows and woodpeckers; the insects included bees, wasps, grasshoppers, ants, tsetse flies and butterflies.",Reading aloud clearly and answering questions about a class trip helps a pupil report on their own school trips or activities to their family.,"What subject does Mrs Mashaka teach?::She teaches Geography and the Environment.||What was the first group asked to do?::The first group was asked to write the names of animals.||What was the second group asked to do?::The second group was asked to write the names of birds.||What animals did the class see at the Serengeti?::They saw lions, elephants, giraffes, buffaloes, zebras, antelopes and monkeys.||What insects did the class see at the Serengeti?::They saw bees, wasps, grasshoppers, ants, tsetse flies and butterflies.",
2023-JSS014-DRS III,Demonstrate mastery of basic English Language skills,Develop phonemic awareness and pronunciation of English letters,Read aloud simple short stories,Juma Goes to School,3,Read-aloud modelling,Kuwaongoza Wanafunzi,A pupil reads the story aloud with correct pronunciation of simple words and can say what Juma did in the morning.,story card|picture card|word flash cards,"TET(2023), ENGLISH LANGUAGE SYLLABUS FOR PRIMARY EDUCATION STANDARD III-VI, TANZANIA INSTITUTE OF EDUCATION, DAR ES SALAAM",A simple story about a boy's morning routine before going to school.,"Focus on action words (wake up, wash, eat, walk) and everyday school vocabulary.",Juma wakes up early in the morning. He washes his face and eats porridge with his sister. He puts his books in his bag. Juma walks to school with his friend Peter. They arrive at school before the bell rings.,Pupils practice saying what they do every morning before coming to school.,What does Juma eat in the morning?::Juma eats porridge.||Who does Juma walk to school with?::He walks to school with his friend Peter.||What does Juma do before he leaves the house?::He washes his face and puts his books in his bag.,
